教えて!!魔法のlyric	オシエテ:マホーノリリック
COB	シーオービー
COBE	シーオービーイー
COBOL	コボル
CoCo	ココ
COCOM	ココム
COD	シーオーディー
Code	コード
Codec	コーデック
CODEVTEL	シーオーディーイーブイティーイーエル
COE	シーオーイー
coeur	クール
coffee	コーヒー
Coffee	コーヒー
COFFEE	コーヒー
COGEMA	シーオージーイーエムエー
Cohen	コーエン
cold	コールド
Coleman	コールマン
Coleridge	コールリッジ
Collaborative	コラボレーティブ
Collateralized	コラテライズド
Collection	コレクション
COLLECTION	コレクション
College	カレッジ
Collins	コリンズ
Color	カラー
column	コラム
Column	コラム
COLUMN	コラム
com	コム
come	カム
Come	カム
COMECON	コメコン
comedy	コメディー
COMETS	シーオーエムイーティーエス
coming	カミング
COML	コムル
Comment	コメント
COMMENT	コメント
comments	コメンツ
Commercial	コマーシャル
commission	コミッション
Commission	コミッション
Committee	コミッティー
communication	コミュニケーション
Communication	コミュニケーション
communications	コミュニケーションズ
community	コミュニティー
Community	コミュニティー
COMP	シーオーエムピー
COMPACT	シーオーエムピーエーシーティー
company	カンパニー
Company	カンパニー
Competency	コンピテンシー
competition	コンペティション
Competition	コンペティション
complex	コンプレックス
complexity	コンプレキシティー
component	コンポーネント
Comprehensive	コンプリヘンシブ
Com‐pression	コンプレッション
Computer	コンピューター
computing	コンピューティング
COMSAT	コムサット
CON	コン
CONCERT	コンサート
condictio	コンディクティオ
condition	コンディション
Condition	コンディション
Condliffe	コンドリフ
Condorcet	コンドルセ
Conduct	コンダクト
Conference	コンファレンス
Congress	コングレス
Congressional	コングレッショナル
CONMEBOL	コンメボル
consumer	コンシューマー
Consumer	コンシューマー
Container	コンテナ
Content	コンテント
Contents	コンテンツ
context	コンテキスト
Context	コンテキスト
Continue	コンティニュー
Contract	コントラクト
Contractor	コントラクター
Control	コントロール
Controller	コントローラー
Controls	コントロールズ
CONTURA	コンチュラ
CONTURA AERO	コンチュラエアロ
Convention	コンベンション
Conventional	コンベンショナル
CONVERSE	コンバース
Conyers	コニャーズ
COO	シーオーオー
Coo Doo’s	クードゥーズ
Cooking	クッキング
COOKING	クッキング
cool	クール
COOL	クール
COOP	コープ
Cooperation	コーペレーション
COORDCOM	シーオーオーアールディーシーオーエム
Coordinating	コーディネーティング
coordination	コーディネーション
COP	シーオーピー
COPA	シーオーピーエー
COPD	シーオーピーディー
copen	コペン
COPUOS	シーオーピーユーオーエス
Copyright	コピーライト
CoQ	シーオーキュー
CORBA	コルバ
Core	コア
Cornell	コーネル
Corot	コロー
Corporation	コーポレーション
Correct	コレクト
CORTECH	シーオーアールティーイーシーエイチ
cos	コサイン
COS	シーオーエス
COSMETS	コスメッツ
COSMOS	コスモス
COSPAR	シーオーエスピーエーアール
COTAL	シーオーティーエーエル
Council	カウンシル
Country	カントリー
course	コース
Course	コース
COURSE	コース
Court	コート
COW	シーオーダブリュー
cox	シーオーエックス
Cox’s	コックスズ
CP	シーピー
CPA	シーピーエー
CPAP	シーピーエーピー
CPF	シーピーエフ
CPI	シーピーアイ
CPK	シーピーケー
CPR	シーピーアール
CPS	シーピーエス
CPT	シーピーティー
CPU	シーピーユー
Cr	シーアール
CR	シーアール
CRBR	シーアールビーアール
CRC	シーアールシー
CRD	シーアールディー
CRDP	シーアールディーピー
Cream	クリーム
create	クリエート
creative	クリエイティブ
Creative	クリエイティブ
CREATIVE	クリエイティブ
CREATOR	クリエイター
CREATOR’S	クリエーターズ
CRED	シーアールイーディー
Credit	クレジット
CREST	クレスト
Crime	クライム
Critical	クリティカル
CRL	シーアールエル
cross	クロス
CROSS	クロス
CRP	シーアールピー
CRPPH	シーアールピーピーエイチ
CRS	シーアールエス
CRT	シーアールティー
crypton	クリプトン
Crypton	クリプトン
CRYPTON	クリプトン
crystal	クリスタル
Cs	シーエス
CS	シーエス
CSCE	シーエスシーイー
CSCL	シーエスシーエル
CSCW	シーエスシーダブリュー
CSD	シーエスディー
CSF	シーエスエフ
CSIS	シーエスアイエス
CSJ	シーエスジェー
CSK	シーエスケイ
CSL	シーエスエル
CSME	シーエスエムイー
CSN	シーエスエヌ
CSNI	シーエスエヌアイ
CSP	シーエスピー
C—SPAN	シースパン
CSPS	シーエスピーエス
CSR	シーエスアール
CSRT	シーエスアールティー
CSS	シーエスエス
CST	シーエスティー
CSTP	シーエスティーピー
CT	シーティー
CTB	シーティービー
CTBT	シーティービーティー
CTBTO	シーティービーティーオー
CTC	シーティーシー
CTD	シーティーディー
CTI	シーティーアイ
CTIA	シーティーアイエー
Ctrl	シーティーアールエル
Cu	シーユー
CU	シーユー
CUBE	キューブ
cubit	キュビット
CUI	シーユーアイ
Cultural	カルチュラル
culture	カルチャー
CUP	カップ
currency	カレンシー
current	カレント
Current	カレント
Curtin	カーティン
curve	カーブ
Custom	カスタム
°C−ute	キュート
CV	シーブイ
CVCC	シーブイシーシー
CVR	シーブイアール
CVS	シーブイエス
CVT	シーブイティー
CW	シーダブリュー
CWC	シーダブリューシー
CX	シーエックス
CYBER	サイバー
cycle	サイクル
CYCLE	サイクル
Cyclone	サイクロン
Cygames	サイゲームス
D子	ディーコ
ワシントンD.C.	ワシントンディーシー
D.I.	ディーアイ
D.W.B.	ディーダブリュービー
D&C	ディーアンドシー
DA	ディーエー
DAC	ディーエーシー
DAD	ディーエーディー
DAF	ダフ
DAG	ディーエージー
DAISY	デイジー
dam	デカメートル
DAM	ダム
Danger	デンジャー
DAPHNE	ダフネ
Dark	ダーク
DARPA	ダーパ
DAT	ダット
data	データ
Data	データ
DATA	データ
date	デート
DATE	デイト
David	デビッド
DAVID	デビッド
Davidson	デビッドソン
DAX	ディーエーエックス
day	デー
Day	デー
DAY	デー
days	デイズ
Days	デイズ
DAYS	デイズ
db	ディービー
dB	デシベル
DB	ディービー
dBA	ディービーエー
DBエクスポートDRYビール	ディービーエクスポートドライビール
DBM	ディービーエム
DBML	ディービーエムエル
DBMS	ディービーエムエス
DBRDM	ディービーアールディーエム
DBS	ディービーエス
DC	ディーシー
DCG	ディーシージー
DCM	ディーシーエム
DCNA	ディーシーエヌエー
DCR	ディーシーアール
DCSG	ディーシーエスジー
DD	ディーディー
DDC	ディーディーシー
DDI	ディーディーアイ
DDL	ディーディーエル
DDR	ディーディーアール
DDT	ディーディーティー
DDX	ディーディーエックス
de	デ
DE	デ
DEA	ディーイーエー
dead	デッド
Dead	デッド
dear	ディアー
Dear	ディアー
death	デス
Death	デス
DEATH	デス
Debate	ディベート
Debt	デット
DEC	ディーイーシー
December	ディセンバー
dechirer	デシレ
decision	ディシジョン
DECODE	デコード
Decrypter	ディクリプター
DEEN	ディーン
deep	ディープ
Deep	ディープ
DEF	デフ
default	デフォルト
DEFAULT	デフォルト
Defence	ディフェンス
Defense	ディフェンス
DEFF	デフ
degree	ディグリー
Degree	ディグリー
del	デル
delete	デリート
Delete	デリート
Delivery	デリバリー
DELL	デル
demarche	デイマーシュ
Democracy	デモクラシー
Democratic	デモクラティック
DEMOS	デモス
DeNA	ディーエヌエー
DENON	デノン
DEP	デプ
der	デア
Der	デア
DER	デル
De‐rivative	デリバティブ
DeSeO	デセオ
Design	デザイン
DESIGN	デザイン
Designer	デザイナー
DESIGNS	デザインズ
desire	デザイアー
Desire	ディザイアー
desk	デスク
detail	ディテール
Detection	ディテクション
Detroit	デトロイト
Deutsche	ドイチェ
development	デベロップメント
Development	ディベロップメント
device	デバイス
Devil	デビル
Dewey	デューイ
DEX	ディーイーエックス
DF	ディーエフ
DF31	ディーエフサンイチ
DF41	ディーエフヨンイチ
DFA	ディーエフエー
DFDR	ディーエフディーアール
DfE	ディーエフイー
DFE	ディーエフイー
DFG	ディーエフジー
DFR	ディーエフアール
DFT	ディーエフティー
DFX	ディーエフエックス
DH	ディーエイチ
DHA	ディーエイチエイ
DHCP	ディーエイチシーピー
DHL	ディーエイチエル
DHT	ディーエイチティー
DI	ディーアイ
DIA	ディーアイエイ
dial	ダイヤル
DIALOG	ダイアローグ
DIALS	ダイアルス
Diamond	ダイヤモンド
DIAMOND	ダイヤモンド
Diary	ダイアリー
DIC	ディク
Dictionary	ディクショナリー
DID	ディーアイディー
DIDO	ダイド
die	ダイ
Diego	ディエゴ
DIG	ディーアイジー
digest	ダイジェスト
Digestive	ダイジェスティブ
DigiOn	デジオン
digital	デジタル
DIGITAL	デジタル
DIGITS	ディジット
ding‐dong	ディンドン
DINKS	ディンクス
dinner	ディナー
DION	ディオン
DIOR	ディオール
DIP	ディップ
DIPS	ディーアイピーエス
Direct	ダイレクト
DirecTV	ディレクティービー
DiRR	ディーアイアールアール
dirty	ダーティー
DIS	ディーアイエス
Disability	ディスアビリティー
Disaster	ディザスター
discussion	ディスカッション
Disk	ディスク
Disney	ディズニー
DISNEY	ディズニー
Display	ディスプレー
DisplayPort	ディスプレイポート
distribution	ディストリビューション
Dive	ダイブ
DIVER	ダイバー
Division	ディビジョン
DIY	ディーアイワイ
DJ	ディージェイ
DK	ディーケイ
dl	デシリットル
dL	デシリットル
DL	ディーエル
DLC	ディーエルシー
DLJ	ディーエルジェー
DLL	ディーエルエル
DLT	ディーエルティー
dm	デシメートル
DM	ディーエム
DMCE	ディーエムシーイー
DME	ディーエムイー
DMS	ディーエムエス
DMZ	ディーエムゼット
DNA	ディーエヌエイ
DNF	ディーエヌエフ
DNMES	ディーエヌエムイーエス
DNP	ディーエヌピー
DNS	ディーエヌエス
do	ドゥー
Do	ドゥー
DO	ディーオー
DOB	ドブ
docomo	ドコモ
Docomo	ドコモ
DoCoMo	ドコモ
DOCOMO	ドコモ
doctor	ドクター
Document	ドキュメント
Documents	ドキュメンツ
DOE	ディーオーイー
DOHC	ディーオーエイチシー
Dolby	ドルビー
Dolls	ドールズ
Dolly	ドリー
domain	ドメイン
Domain	ドメイン
domestic	ドメスティック
Domestic	ドメスティック
DOMESTIC	ドメスティック
Don	ドン
Donald	ドナルド
DonDoko	ドンドコ
Don’t	ドント
DON’T	ドント
DOOM	ドゥーム
DOP	ディーオーピー
Doppelzimmer	ドッペルツィンメル
DOPS	ディーオーピーエス
DOS	ドス
DOT	ディーオーティー
double	ダブル
Double	ダブル
Douwes	ダウエス
down	ダウン
DP	ディーピー
DPC	ディーピーシー
DPE	ディーピーイー
dpi	ディーピーアイ
DQN	ドキュン
Dr	ドクター
DR	ディーアール
Dr.	ドクター
Dragon	ドラゴン
DRAGON	ドラゴン
DRAM	ディーラム
dream	ドリーム
DREAM	ドリーム
Dreams	ドリームス
DRESS	ドレス
DRG	ディーアールジー
DRI	ディーアールアイ
drive	ドライブ
Drive	ドライブ
DRIVE	ドライブ
Driver	ドライバー
DRIVER	ドライバー
DRM	ディーアールエム
drop	ドロップ
DROP	ドロップ
DRP	ディーアールピー
DRT	ディーアールティー
DRTS	ディーアールティーエス
DRY	ドライ
ds	ディーエス
DS	ディーエス
DSB	ディーエスビー
DSD	ディーエスディー
DshK	ドシュカ
DSI	ディーエスアイ
DSIU	デシュー
DSL	ディーエスエル
DSM	ディーエスエム
DSO	ディーエスオー
DSP	ディーエスピー
DSRC	ディーエスアールシー
DST	ディーエスティー
DSTI	ディーエスティーアイ
DT	ディーティー
DTA	ディーティーエー
DTAX	ディーティーエーエックス
DTD	ディーティーディー
DTP	ディーティーピー
DTSG	ディーティーエスジー
DU	ディーユー
Duc	ドゥック
Duncan	ダンカン
Durable	デュラブル
dust	ダスト
Dutch	ダッチ
DUTY	デューティー
DV	ディーブイ
dvd	ディーブイディー
DVD	ディーブイディー
DVI	ディーブイアイ
DW	ディーダブリュー
DWB	ディーダブリュービー
DWK	ディーダブリューケー
DX	ディーエックス
Dynabook	ダイナブック
DynaBook	ダイナブック
dynamic	ダイナミック
Dzibilchaltun	ジビルチャルトゥン
はぴe	ハピイー
E郎	イーロー
E.T.	イーティー
E/N	イーエヌ
EA	イーエー
EAI	イーエーアイ
early	アーリー
Early	アーリー
earth	アース
Earth	アース
East	イースト
EAST	イースト
eastern	イースタン
Eastern	イースタン
EASTERN	イースタン
eat	イート
EATA	イーエーティーエー
EBM	イービーエム
EBR	イービーアール
EBRD	イービーアールディー
EC	イーシー
ECAFE	エカフェ
ECAT	イーシーエーティー
ECB	イーシービー
ECCS	イーシーシーエス
ECE	イーシーイー
ECHELON	エシュロン
ECLA	イーシーエルエー
ECM	イーシーエム
eco	エコ
ECO	エコ
Ecology	エコロジー
ecomo	エコモ
economic	エコノミック
Economic	エコノミック
economy	エコノミー
Economy	エコノミー
ECOWAS	エコワス
ECPAT	エクパット
ECS	イーシーエス
ECSC	イーシーエスシー
ECSS	イーシーエスエス
ECU	イーシーユー
ED	イーディー
EDCF	イーディーシーエフ
EDF	イーディーエフ
EDI	イーディーアイ
EDICT	イーディクト
Edition	エディション
Editor	エディター
EDL	イーディーエル
EDMC	イーディーエムシー
EDR	イーディーアール
EDRC	イーディーアールシー
EDS	イーディーエス
EDTV	イーディーティーブイ
Education	エデュケーション
EDVAC	エドバック
Edy	エディ
EE	イーイー
EEA	イーイーエイ
EEC	イーイーシー
EECS	イーイーシーエス
EEG	イーイージー
EEP	イーイーピー
EER	イーイーアール
EES	イーイーエス
EEZ	イーイーゼット
EF	イーエフ
EFASID	エフェーシッド
Effect	エフェクト
efficiency	エフィシェンシー
EFL	イーエフエル
EFTA	エフタ
EG	イージー
EGC	イージーシー
egg	エッグ
EGG	イージージー
ego	エゴ
EGR	イージーアール
Egress	エングレス
EHF	イーエイチエフ
EIAJ	イーアイエイジェイ
EIE	イーアイイー
EIGHT	エイト
Einstein	アインシュタイン
Einzelzimmer	アインツェルツィンメル
Eisuke	エイスケ
EITF	イーアイティーエフ
EIU	イーアイユー
EIW	イーアイダブリュー
EJ	イージェー
EK	イーケー
El Tajin	エルタヒン
elder	エルダー
ELEC	エレック
Electric	エレクトリック
electron	エレクトロン
Electronic	エレクトロニック
Electronics	エレクトロニクス
element	エレメント
Elements	エレメンツ
Elevation	エレベーション
ELISA	エライザ
Elizabeth	エリザベス
ELRA	エルラ
Else	エルス
EM	イーエム
Emacs	イーマックス
EMBO	エンボ
EMCS	イーエムシーエス
EMG	イーエムジー
EMI	イーエムアイ
Emile	エミール
emime	イーマイム
Emime	イーマイム
EMIME	イーマイム
EMMA	エマ
Employment	エンプロイメント
EMPTY	エンプティー
EMS	イーエムエス
EMU	イーエムユー
ENA	エナ
End	エンド
ENDO	エンドー
energy	エネルギー
Energy	エネルギー
engine	エンジン
Engineers	エンジニアズ
English	イングリッシュ
ENIAC	エニアック
ENIX	エニックス
Enjoy	エンジョイ
Enkianthus	エンキアンサス
ENSR	イーエヌエスアール
Enter	エンター
ENTER	エンター
Enterprise	エンタープライズ
Entity	エンティティー
entry	エントリー
Enumeration	エニュメレーション
ENV	イーエヌブイ
environment	エンバイロメント
Environment	エンバイロメント
Environmental	エンバイロメンタル
EOS	イーオーエス
EP	イーピー
EPA	イーピーエー
EPC	イーピーシー
EPD	イーピーディー
EPI	イーピーアイ
EPIC	イーピーアイシー
EPIRB	イーピーアイアールビー
episode	エピソード
EPMA	イーピーエムエー
EPN	イーピーエヌ
EPO	エポ
EPOC	イーピーオーシー
EPOS	イーピーオーエス
EPR	イーピーアール
EPS	イーピーエス
EPSON	エプソン
EPSP	イーピーエスピー
EPSS	イーピーエスエス
EPST	イーピーエスティー
EQ	イーキュー
EQS	イーキューエス
equity	エクイティー
Equity	エクイティー
ER	イーアール
ERASMUS	エラスムス
ERB	イーアールビー
ERDA	イーアールディーエー
ERI	イーアールアイ
Erich	エーリヒ
ERiO	エリオ
ERLt	イーアールエルティー
ERM	イーアールエム
ERP	イーアールピー
ES	イーエス
ESA	イーサ
ESAC	イーエスエーシー
ESCAP	エスカップ
ESCAPE	エスケープ
ESCO	イーエスシーオー
ESDP	イーエスディーピー
ESK	イーエスケー
ESL	イーエスエル
ESP	イーエスピー
ESPN	イーエスピーエヌ
ESPRIT	エスプリ
ESPS	イーエスピーエス
ESRO	イーエスアールオー
ESS	イーエスエス
Essential	エッセンシャル
ESTA	エスタ
ESV	イーエスブイ
ET	イーティー
ETA	イーティーエー
etc	エトセトラ
ETC	イーティーシー
ETF	イーティーエフ
Ethernet	イーサネット
ethyl	エチル
etiopurpurin	エチオプルプリン
ETOS	イーティーオーエス
ETPS	イーティーピーエス
ETS	イーティーエス
ETSI	イーティーエスアイ
Eu	イーユー
EU	イーユー
EUC	イーユーシー
Eugenia	ユージニア
EUN	イーユーエヌ
EURATOM	ユーラトム
EUREKA	ユーレカ
Europe	ヨーロッパ
European	ヨーロピアン
EUROVISION	ユーロビジョン
EV	イーブイ
evaluation	エバリューション
EVE	イブ
Evening	イブニング
event	イベント
Event	イベント
ever	エバー
EVER	エバー
every	エブリー
Every	エブリー
evidence	エビデンス
EVIL	エビル
毎日EVRシステム	マイニチイーブイアールシステム
Νewトップ	ニュートップ
EX	イーエックス
example	エグザンプル
Excel	エクセル
Excellent	エクセレント
Exchange	エクスチェンジ
Executive	エグゼクティブ
EXILE	エグザイル
Exit	エグジット
EXP	イーエックスピー
experience	エクスペリエンス
Exploit	エクスプロイト
Exploration	エクスプロレーション
explorer	エクスプローラー
Explorer	エクスプローラー
Expo	エキスポ
EXPO	エキスポ
EXPO70	エキスポナナジュー
exponent	エクスポーネント
export	エクスポート
Export	エクスポート
express	エクスプレス
Express	エクスプレス
EXPRESS	エクスプレス
expression	エクスプレッション
Extender	エクステンダー
eye	アイ
EYE	アイ
Eyer	アイヤー
Eyes	アイズ
EZ	イーゼット
EZLN	イーゼットエルエヌ
F	エフ
F.R.P	エフアールピー
F.R.P.	エフアールピー
F1	エフワン
F15	エフジューゴ
F3000	エフサンゼン
F4	エフヨン
FA	エフエイ
FAA	エフエーエー
Fable	フェーブル
face	フェース
Face	フェース
FACE	フェイス
Facebook	フェイスブック
Facet	ファセット
FaceTime	フェイスタイム
Factor	ファクター
Faculty	ファカルティー
fallout	フォールアウト
FALSE	フォールス
Famiポート	ファミポート
family	ファミリー
Family	ファミリー
fan	ファン
Fan	ファン
FAN	ファン
FANTASIA	ファンタジア
FANTASY	ファンタジー
FAO	エフエイオー
FAOSTAT	エフエーオーエスティーエーティー
FAQ	ファッキュ
FAR	エフエーアール
farida’s	ファリダス
fas	エフエーエス
FAS	エフエーエス
Fast	ファースト
FAT	エフエーティー
Fate	フェイト
father	ファーザー
Father	ファーザー
Favorite	フェーバリット
Fax	ファックス
FAX	ファックス
Fax.	ファックス
FAZ	エフエイゼット
FB	エフビー
FBI	エフビーアイ
FBR	エフビーアール
FBTR	エフビーティーアール
Fc	エフシー
FC	エフシー
FCC	エフシーシー
FCEV	エフシーイーブイ
FCP	エフシーピー
FCS	エフシーエス
FD	エフディー
FDA	エフディーエイ
FDM	エフディーエム
FDMA	エフディーエムエー
FDP	エフディーピー
FDR	エフディーアール
FDTD	エフディーティーディー
FDTE	エフディーティーイー
Fe	エフイー
FE	エフイー
FEAL	フィール
FEALAC	エフイーエーエルエーシー
FEATHERED	フェザード
February	フェブラリー
FEC	エフイーシー
FED	エフイーディー
Federal	フェデラル
FedEx	フェデックス
FEDEX	フェデックス
feel	フィール
feeling	フィーリング
feet	フィート
FellowShip	フェローシップ
FEMA	エフイーエムエー
FEN	エフイーエヌ
fence	フェンス
Fengshen	フンシェン
FEOF	エフイーオーエフ
FEOGA	エフイーオージーエー
Ferenc	フェレンツ
fes	フェス
festival	フェスティバル
Festival	フェスティバル
FESTIVAL	フェスティバル
Festivals	フェスティバルス
FF	エフエフ
FFA	エフエフエー
FFBP	エフエフビーピー
FFO	エフエフオー
FFP	エフエフピー
FFRDC	エフエフアールディーシー
FFT	エフエフティー
FFTE	エフエフティーイー
FFTF	エフエフティーエフ
FG	エフジー
FGGE	エフジージーイー
FGMDSS	エフジーエムディーエスエス
FH	エフエイチ
FhG	エフエイチジー
FHJ	エフエイチジェー
FIA	エフアイエイ
FIC	エフアイシー
FIDO	エフアイディーオー
FIFA	フィファ
figma	フィグマ
Figure	フィギュア
file	ファイル
File	ファイル
FILE	ファイル
Film	フィルム
FILM	フィルム
FINA	エフアイエヌエー
final	ファイナル
FiNAL	ファイナル
FINAL	ファイナル
FINAL FANTASY	ファイナルファンタジー
Finance	ファイナンス
financial	ファイナンシャル
Financial	ファイナンシャル
Finder	ファインダー
Fine	ファイン
FINE	ファイン
FINGER	フィンガー
FIR	エフアイアール
Fire	ファイア
FIRE	ファイア
Firefox	ファイアフォックス
Firewall	ファイアーウォール
First	ファースト
FIS	エフアイエス
FISH	フィッシュ
Fisher	フィッシャー
Fishstat	エフアイエスエイチエスティーエイティー
FIT	エフアイティー
FIVB	エフアイブイビー
Five	ファイブ
FIVE	ファイブ
fixed	フィックスト
Fixed	フィックスト
FIZ	エフアイゼット
FK	エフケイ
FLAGS	フラッグス
Flarion	フラリオン
FLASH	フラッシュ
Fleming	フレミング
flite	フライト
Flite	フライト
FLITE	フライト
flite+hts engine	フライトプラス:エイチティーエスエンジン
Flite+hts engine	フライトプラス:エイチティーエスエンジン
Flite+Hts Engine	フライトプラス:エイチティーエスエンジン
FLITE+HTS ENGINE	フライトプラス:エイチティーエスエンジン
flite+hts_engine	フライトプラス:エイチティーエスエンジン
Flite+hts_engine	フライトプラス:エイチティーエスエンジン
Flite+Hts_Engine	フライトプラス:エイチティーエスエンジン
FLITE+HTS_ENGINE	フライトプラス:エイチティーエスエンジン
flite+htsengine	フライトプラス:エイチティーエスエンジン
Flite+htsengine	フライトプラス:エイチティーエスエンジン
Flite+HtsEngine	フライトプラス:エイチティーエスエンジン
FLITE+HTSENGINE	フライトプラス:エイチティーエスエンジン
FLN	エフエルエヌ
FLNC	エフエルエヌシー
FLOPS	フロップス
flow	フロー
FLOWER	フラワー
flowers	フラワーズ
Fly	フライ
fm	エフエム
FM	エフエム
FMC	エフエムシー
FMLN	エフエムエルエヌ
FMPT	エフエムピーティー
FMS	エフエムエス
FMU	エフエムユー
FMV	エフエムブイ
Fn	エフエヌ
FNEC	エフエヌイーシー
FNLA	エフエヌエルエー
FNN	エフエヌエヌ
FNNR	エフエヌエヌアール
FNS	エフエヌエス
fob	エフオービー
FOB	エフオービー
FOCUS	フォーカス
Fodor	フォーダー
foF	エフオーエフ
FOFA	エフオーエフエー
FOIL	フォイル
Folder	フォルダー
FOMA	フォーマ
FOMC	エフオーエムシー
font	フォント
Font	フォント
Fontainebleau	フォンテンブロー
food	フード
Food	フード
FOOT	フット
FOOTBALL	フットボール
for	フォー
FOR	フォー
Force	フォース
Fore	フォー
Foreign	フォーリン
Forest	フォレスト
forever	フォーエバー
Forever	フォーエバー
formula	フォーミュラ
FORTRAN	フォートラン
Forum	フォーラム
forward	フォワード
FOS	エフオーエス
Foucault	フーコー
fOUL	ファウル
Four	フォー
FOUR	フォー
Fourier	フーリエ
FOURIN	エフオーユーアールアイエヌ
FOV	エフオーブイ
FOX	フォックス
foxy	フォクシー
FP	エフピー
FPLMTS	エフピーエルエムティーエス
fps	エフピーエス
Fr	エフアール
FR	エフアール
frame	フレーム
Frame	フレーム
Framework	フレームワーク
France	フランス
Frank	フランク
Franz	フランツ
FRB	エフアールビー
Fred	フレッド
free	フリー
Free	フリー
FREE	フリー
French	フレンチ
Frequency	フリークエンシー
fresh	フレッシュ
Friday	フライデー
Friedman	フリードマン
friend	フレンド
Friend	フレンド
FRIEND	フレンド
Friend’s	フレンズ
FRIENDS	フレンズ
from	フロム
From	フロム
FROM	フロム
Frost	フロスト
FRP	エフアールピー
FRR	エフアールアール
FS	エフエス
FT	エフティー
FTA	エフティーエー
FTAA	エフティーエイエイ
FTb	エフティービー
FTC	エフティーシー
FTN	エフティーエヌ
ftp	エフティーピー
FTP	エフティーピー
FTTH	エフティーティーエイチ
FU	エフユー
Fuck	ファック
FUGITIVE	フュージティブ
Fuji	フジ
full	フル
Fumiko	フミコ
FUN	ファン
function	ファンクション
functional	ファンクショナル
Fund	ファンド
FUNE	フネ
funnel	ファンネル
fusion	フュージョン
future	フューチャー
FW	エフダブリュー
FWA	エフダブリューエー
FX	エフエックス
g	グラム
